ts,cch_windDir,g153_windDir,hka_windDir,lfs_windDir,sha_windDir,skg_windDir,tkl_windDir,ty1_windDir,cch_windspeed,g153_windspeed,hka_windspeed,lfs_windspeed,sha_windspeed,skg_windspeed,tkl_windspeed,ty1_windspeed
1667248260.0,5.0,6.0,14.0,7.0,36.0,6.0,47.0,314.0,50.0,18.0,23.0,31.0,19.0,39.0,16.0,10.0
1667248320.0,4.0,6.0,14.0,7.0,35.0,6.0,48.0,9999.0,48.0,19.0,24.0,32.0,18.0,39.0,15.0,9.0
1667248380.0,4.0,6.0,15.0,7.0,33.0,5.0,49.0,9999.0,48.0,19.0,24.0,32.0,17.0,39.0,16.0,9.0
1667248440.0,4.0,20.0,15.0,8.0,32.0,7.0,49.0,9999.0,47.0,18.0,25.0,33.0,17.0,40.0,16.0,9.0
1667248500.0,4.0,12.0,14.0,7.0,31.0,7.0,47.0,9999.0,46.0,18.0,26.0,33.0,16.0,42.0,17.0,8.0
1667248560.0,5.0,8.0,13.0,7.0,29.0,7.0,45.0,9999.0,47.0,19.0,26.0,34.0,16.0,42.0,17.0,8.0
1667248620.0,5.0,7.0,11.0,8.0,29.0,8.0,43.0,9999.0,48.0,19.0,27.0,35.0,17.0,41.0,17.0,8.0
1667248680.0,5.0,5.0,12.0,9.0,29.0,8.0,40.0,9999.0,48.0,21.0,27.0,35.0,16.0,41.0,17.0,8.0
1667248740.0,5.0,7.0,12.0,8.0,28.0,9.0,39.0,9999.0,46.0,21.0,27.0,33.0,16.0,41.0,18.0,8.0
1667248800.0,4.0,6.0,12.0,8.0,27.0,12.0,39.0,245.0,45.0,21.0,26.0,33.0,16.0,43.0,18.0,8.0
1667248860.0,4.0,7.0,12.0,8.0,28.0,13.0,39.0,9999.0,44.0,23.0,26.0,33.0,15.0,44.0,18.0,9.0
1667248920.0,4.0,3.0,12.0,8.0,29.0,13.0,38.0,9999.0,45.0,23.0,27.0,32.0,15.0,44.0,18.0,10.0
1667248980.0,4.0,1.0,11.0,7.0,31.0,13.0,36.0,17.0,45.0,26.0,27.0,30.0,16.0,42.0,19.0,9.0
1667249040.0,3.0,2.0,12.0,7.0,32.0,13.0,36.0,9999.0,45.0,27.0,27.0,30.0,16.0,40.0,19.0,9.0
1667249100.0,3.0,7.0,12.0,7.0,32.0,13.0,38.0,9999.0,44.0,28.0,26.0,29.0,16.0,39.0,21.0,9.0
1667249160.0,1.0,10.0,12.0,8.0,34.0,12.0,39.0,9999.0,45.0,28.0,26.0,28.0,17.0,39.0,21.0,10.0
1667249220.0,1.0,10.0,12.0,8.0,35.0,11.0,39.0,9999.0,44.0,28.0,25.0,28.0,17.0,39.0,21.0,10.0
1667249280.0,360.0,11.0,13.0,7.0,35.0,11.0,38.0,9999.0,44.0,28.0,26.0,28.0,17.0,39.0,22.0,10.0
1667249340.0,1.0,9.0,13.0,6.0,36.0,11.0,39.0,293.0,46.0,28.0,26.0,28.0,17.0,39.0,23.0,10.0
1667249400.0,1.0,9.0,12.0,6.0,36.0,9.0,38.0,297.0,46.0,28.0,27.0,28.0,17.0,37.0,24.0,10.0
1667249460.0,1.0,9.0,13.0,6.0,35.0,8.0,38.0,304.0,48.0,27.0,26.0,29.0,18.0,36.0,24.0,9.0
1667249520.0,1.0,15.0,12.0,6.0,34.0,5.0,38.0,304.0,49.0,26.0,26.0,30.0,18.0,35.0,26.0,8.0
1667249580.0,1.0,19.0,12.0,6.0,34.0,5.0,39.0,304.0,48.0,25.0,25.0,30.0,18.0,33.0,26.0,8.0
1667249640.0,1.0,20.0,11.0,7.0,33.0,4.0,37.0,9999.0,48.0,25.0,26.0,32.0,18.0,32.0,24.0,9.0
1667249700.0,1.0,21.0,12.0,5.0,32.0,3.0,36.0,304.0,49.0,24.0,26.0,32.0,19.0,30.0,23.0,10.0
1667249760.0,2.0,19.0,13.0,5.0,30.0,2.0,35.0,327.0,48.0,23.0,26.0,32.0,18.0,30.0,24.0,9.0
1667249820.0,2.0,17.0,13.0,4.0,28.0,2.0,34.0,9999.0,49.0,22.0,26.0,32.0,18.0,29.0,25.0,9.0
1667249880.0,2.0,14.0,13.0,3.0,25.0,2.0,32.0,9999.0,48.0,22.0,26.0,32.0,18.0,29.0,26.0,9.0
1667249940.0,2.0,14.0,12.0,4.0,22.0,360.0,32.0,282.0,48.0,21.0,25.0,32.0,18.0,29.0,25.0,11.0
1667250000.0,3.0,12.0,12.0,4.0,20.0,1.0,31.0,288.0,48.0,22.0,25.0,32.0,18.0,29.0,24.0,11.0
1667250060.0,3.0,13.0,11.0,4.0,21.0,2.0,30.0,292.0,49.0,23.0,25.0,32.0,18.0,30.0,24.0,12.0
1667250120.0,4.0,10.0,11.0,3.0,21.0,4.0,28.0,296.0,49.0,24.0,25.0,33.0,19.0,31.0,23.0,12.0
1667250180.0,4.0,9999.0,11.0,3.0,20.0,5.0,28.0,299.0,51.0,24.0,26.0,33.0,18.0,32.0,23.0,12.0
1667250240.0,6.0,9999.0,11.0,4.0,20.0,5.0,28.0,301.0,53.0,23.0,26.0,33.0,18.0,32.0,23.0,14.0
1667250300.0,5.0,15.0,11.0,5.0,20.0,4.0,28.0,301.0,52.0,23.0,26.0,33.0,18.0,32.0,24.0,12.0
1667250360.0,5.0,13.0,10.0,4.0,21.0,5.0,27.0,303.0,53.0,24.0,27.0,32.0,18.0,32.0,24.0,13.0
1667250420.0,5.0,11.0,10.0,6.0,22.0,5.0,27.0,307.0,52.0,25.0,27.0,32.0,19.0,32.0,24.0,15.0
1667250480.0,5.0,10.0,11.0,5.0,24.0,5.0,27.0,313.0,52.0,24.0,28.0,31.0,19.0,32.0,24.0,16.0
1667250540.0,5.0,8.0,11.0,4.0,26.0,5.0,24.0,315.0,51.0,25.0,28.0,30.0,19.0,30.0,24.0,16.0
1667250600.0,4.0,9.0,11.0,4.0,26.0,6.0,24.0,315.0,52.0,25.0,28.0,30.0,18.0,30.0,24.0,16.0
1667250660.0,3.0,10.0,12.0,4.0,25.0,5.0,25.0,316.0,51.0,24.0,29.0,30.0,18.0,28.0,23.0,16.0
1667250720.0,3.0,11.0,12.0,5.0,25.0,3.0,26.0,316.0,50.0,25.0,29.0,29.0,17.0,28.0,23.0,16.0
1667250780.0,3.0,9.0,12.0,5.0,25.0,1.0,26.0,314.0,48.0,25.0,28.0,28.0,18.0,27.0,23.0,16.0
1667250840.0,2.0,9.0,13.0,4.0,25.0,1.0,25.0,314.0,46.0,25.0,28.0,28.0,18.0,28.0,23.0,17.0
1667250900.0,2.0,10.0,13.0,4.0,27.0,1.0,26.0,316.0,46.0,24.0,27.0,28.0,17.0,28.0,22.0,17.0
1667250960.0,2.0,10.0,13.0,5.0,27.0,360.0,26.0,317.0,46.0,24.0,27.0,27.0,17.0,28.0,22.0,17.0
1667251020.0,2.0,12.0,12.0,3.0,28.0,2.0,26.0,316.0,45.0,24.0,27.0,27.0,16.0,29.0,21.0,15.0
1667251080.0,2.0,11.0,11.0,4.0,28.0,2.0,26.0,315.0,45.0,24.0,27.0,28.0,16.0,29.0,20.0,15.0
1667251140.0,2.0,13.0,11.0,5.0,28.0,1.0,29.0,314.0,45.0,24.0,28.0,28.0,16.0,30.0,21.0,14.0
1667251200.0,3.0,14.0,9.0,4.0,28.0,359.0,29.0,315.0,45.0,23.0,28.0,28.0,16.0,30.0,21.0,15.0
1667251260.0,3.0,12.0,9.0,3.0,27.0,359.0,29.0,315.0,46.0,22.0,28.0,29.0,16.0,30.0,20.0,15.0
1667251320.0,4.0,11.0,8.0,2.0,28.0,360.0,27.0,314.0,47.0,21.0,27.0,29.0,17.0,30.0,19.0,14.0
1667251380.0,5.0,9.0,8.0,2.0,28.0,360.0,24.0,323.0,49.0,19.0,28.0,29.0,17.0,30.0,19.0,14.0
1667251440.0,7.0,8.0,7.0,1.0,29.0,360.0,25.0,311.0,50.0,19.0,29.0,29.0,17.0,30.0,18.0,14.0
1667251500.0,7.0,9.0,6.0,360.0,30.0,2.0,23.0,310.0,50.0,20.0,30.0,28.0,17.0,32.0,17.0,12.0
1667251560.0,7.0,32.0,6.0,360.0,29.0,3.0,25.0,309.0,49.0,19.0,30.0,29.0,17.0,32.0,16.0,14.0
1667251620.0,7.0,27.0,6.0,360.0,29.0,1.0,25.0,308.0,49.0,18.0,30.0,29.0,16.0,32.0,16.0,14.0
1667251680.0,6.0,29.0,5.0,360.0,28.0,1.0,24.0,308.0,49.0,18.0,30.0,30.0,15.0,30.0,15.0,14.0
1667251740.0,6.0,24.0,4.0,360.0,31.0,2.0,24.0,310.0,50.0,18.0,30.0,29.0,15.0,30.0,15.0,14.0
1667251800.0,7.0,21.0,4.0,359.0,32.0,4.0,24.0,309.0,51.0,17.0,30.0,30.0,15.0,30.0,15.0,13.0
1667251860.0,6.0,18.0,4.0,359.0,34.0,4.0,25.0,306.0,51.0,18.0,30.0,30.0,16.0,32.0,15.0,13.0
1667251920.0,5.0,16.0,4.0,358.0,34.0,3.0,26.0,305.0,51.0,18.0,30.0,29.0,16.0,32.0,16.0,13.0
1667251980.0,5.0,18.0,5.0,359.0,33.0,3.0,28.0,304.0,51.0,18.0,29.0,29.0,16.0,32.0,17.0,13.0
1667252040.0,5.0,17.0,5.0,358.0,34.0,1.0,29.0,309.0,50.0,18.0,28.0,29.0,17.0,32.0,18.0,13.0
1667252100.0,5.0,15.0,5.0,358.0,33.0,1.0,30.0,317.0,50.0,18.0,28.0,29.0,17.0,30.0,19.0,13.0
1667252160.0,5.0,15.0,5.0,357.0,32.0,359.0,28.0,325.0,50.0,18.0,27.0,29.0,18.0,30.0,19.0,12.0
1667252220.0,5.0,14.0,5.0,357.0,30.0,359.0,28.0,335.0,50.0,18.0,26.0,29.0,19.0,30.0,19.0,12.0
1667252280.0,6.0,13.0,6.0,356.0,29.0,359.0,29.0,335.0,50.0,18.0,25.0,28.0,20.0,30.0,20.0,12.0
1667252340.0,6.0,13.0,7.0,356.0,28.0,359.0,29.0,335.0,50.0,17.0,25.0,28.0,22.0,30.0,20.0,13.0
1667252400.0,10.0,12.0,8.0,357.0,25.0,358.0,29.0,312.0,50.0,17.0,25.0,27.0,21.0,29.0,21.0,14.0
1667252460.0,7.0,11.0,9.0,357.0,26.0,358.0,30.0,312.0,50.0,17.0,25.0,27.0,21.0,28.0,21.0,14.0
1667252520.0,7.0,10.0,9.0,357.0,26.0,359.0,31.0,313.0,50.0,17.0,25.0,28.0,21.0,28.0,21.0,15.0
1667252580.0,7.0,9.0,9.0,356.0,25.0,360.0,31.0,315.0,50.0,18.0,26.0,28.0,19.0,28.0,20.0,15.0
1667252640.0,7.0,5.0,11.0,356.0,26.0,360.0,30.0,315.0,51.0,18.0,26.0,28.0,19.0,27.0,19.0,16.0
1667252700.0,6.0,6.0,12.0,357.0,25.0,359.0,30.0,316.0,51.0,18.0,26.0,28.0,18.0,27.0,17.0,17.0
1667252760.0,7.0,3.0,12.0,358.0,27.0,1.0,31.0,316.0,54.0,18.0,26.0,29.0,17.0,28.0,18.0,18.0
1667252820.0,8.0,2.0,12.0,358.0,30.0,360.0,29.0,316.0,55.0,19.0,26.0,29.0,16.0,27.0,19.0,19.0
1667252880.0,9.0,2.0,13.0,359.0,32.0,1.0,31.0,317.0,55.0,19.0,26.0,30.0,16.0,28.0,19.0,19.0
1667252940.0,8.0,3.0,14.0,359.0,33.0,360.0,31.0,317.0,54.0,19.0,26.0,30.0,15.0,29.0,19.0,19.0
1667253000.0,7.0,1.0,14.0,359.0,35.0,360.0,30.0,318.0,53.0,20.0,25.0,30.0,16.0,30.0,20.0,19.0
1667253060.0,7.0,4.0,14.0,359.0,36.0,1.0,29.0,318.0,53.0,20.0,25.0,30.0,16.0,30.0,21.0,21.0
1667253120.0,8.0,5.0,15.0,360.0,36.0,360.0,28.0,318.0,55.0,19.0,24.0,30.0,17.0,30.0,22.0,21.0
1667253180.0,9.0,2.0,15.0,1.0,37.0,1.0,29.0,318.0,54.0,19.0,24.0,30.0,18.0,32.0,23.0,21.0
1667253240.0,8.0,2.0,15.0,1.0,38.0,1.0,27.0,320.0,55.0,19.0,23.0,29.0,19.0,33.0,23.0,21.0
1667253300.0,9.0,1.0,15.0,360.0,38.0,1.0,27.0,321.0,55.0,19.0,23.0,29.0,20.0,33.0,24.0,21.0
1667253360.0,8.0,1.0,17.0,359.0,36.0,360.0,28.0,320.0,53.0,21.0,22.0,29.0,19.0,32.0,24.0,21.0
1667253420.0,8.0,16.0,18.0,359.0,34.0,359.0,27.0,321.0,54.0,21.0,22.0,29.0,19.0,32.0,23.0,21.0
1667253480.0,6.0,14.0,19.0,359.0,33.0,360.0,26.0,322.0,54.0,19.0,22.0,30.0,19.0,33.0,23.0,20.0
1667253540.0,7.0,19.0,18.0,360.0,30.0,1.0,25.0,321.0,54.0,19.0,22.0,30.0,19.0,34.0,24.0,20.0
1667253600.0,6.0,16.0,18.0,360.0,28.0,3.0,25.0,322.0,54.0,18.0,23.0,30.0,19.0,35.0,24.0,21.0
1667253660.0,7.0,15.0,19.0,360.0,27.0,2.0,25.0,324.0,53.0,17.0,23.0,30.0,19.0,33.0,23.0,20.0
1667253720.0,7.0,17.0,17.0,360.0,27.0,1.0,24.0,324.0,51.0,17.0,23.0,30.0,18.0,33.0,22.0,20.0
1667253780.0,6.0,15.0,16.0,360.0,28.0,360.0,22.0,324.0,51.0,17.0,23.0,31.0,17.0,32.0,22.0,21.0
1667253840.0,7.0,15.0,16.0,1.0,27.0,1.0,22.0,323.0,52.0,17.0,24.0,32.0,16.0,32.0,22.0,21.0
1667253900.0,6.0,10.0,16.0,360.0,26.0,360.0,22.0,324.0,51.0,16.0,25.0,32.0,15.0,32.0,22.0,22.0
1667253960.0,7.0,9.0,14.0,360.0,27.0,360.0,21.0,325.0,51.0,16.0,26.0,31.0,15.0,32.0,23.0,22.0
1667254020.0,7.0,9.0,12.0,359.0,28.0,2.0,22.0,324.0,51.0,16.0,27.0,32.0,15.0,34.0,23.0,22.0
1667254080.0,7.0,10.0,12.0,359.0,28.0,1.0,22.0,325.0,52.0,17.0,28.0,31.0,15.0,33.0,23.0,22.0
1667254140.0,7.0,6.0,12.0,358.0,31.0,359.0,22.0,324.0,51.0,17.0,29.0,30.0,15.0,32.0,23.0,22.0
1667254200.0,8.0,4.0,11.0,358.0,32.0,358.0,22.0,323.0,53.0,18.0,30.0,30.0,15.0,30.0,24.0,21.0
1667254260.0,7.0,3.0,10.0,358.0,34.0,359.0,23.0,321.0,51.0,19.0,30.0,30.0,15.0,30.0,24.0,19.0
1667254320.0,6.0,1.0,11.0,358.0,35.0,360.0,23.0,322.0,51.0,20.0,30.0,30.0,15.0,30.0,24.0,20.0
1667254380.0,7.0,2.0,11.0,359.0,34.0,359.0,22.0,321.0,51.0,21.0,31.0,29.0,15.0,30.0,23.0,19.0
1667254440.0,6.0,360.0,11.0,359.0,33.0,358.0,23.0,320.0,51.0,22.0,31.0,30.0,15.0,30.0,23.0,18.0
1667254500.0,6.0,1.0,10.0,360.0,35.0,358.0,23.0,317.0,53.0,22.0,30.0,30.0,15.0,30.0,23.0,16.0
1667254560.0,6.0,1.0,9.0,360.0,36.0,359.0,24.0,314.0,53.0,22.0,30.0,30.0,15.0,30.0,22.0,14.0
1667254620.0,6.0,331.0,9.0,360.0,36.0,358.0,25.0,313.0,53.0,22.0,30.0,30.0,17.0,29.0,21.0,12.0
1667254680.0,5.0,334.0,10.0,360.0,33.0,358.0,26.0,312.0,53.0,22.0,30.0,30.0,17.0,28.0,19.0,12.0
1667254740.0,6.0,340.0,9.0,1.0,31.0,358.0,27.0,317.0,54.0,22.0,29.0,30.0,17.0,28.0,18.0,12.0
1667254800.0,5.0,351.0,9.0,1.0,31.0,358.0,27.0,318.0,55.0,23.0,28.0,31.0,15.0,28.0,17.0,12.0
1667254860.0,6.0,355.0,10.0,1.0,28.0,357.0,28.0,319.0,56.0,23.0,27.0,32.0,15.0,28.0,16.0,11.0
1667254920.0,6.0,356.0,10.0,360.0,27.0,357.0,32.0,320.0,57.0,22.0,27.0,33.0,15.0,29.0,15.0,10.0
1667254980.0,7.0,355.0,9.0,360.0,27.0,357.0,34.0,320.0,57.0,21.0,26.0,33.0,15.0,28.0,15.0,11.0
1667255040.0,7.0,355.0,10.0,359.0,29.0,358.0,36.0,320.0,57.0,19.0,26.0,33.0,15.0,27.0,15.0,11.0
1667255100.0,7.0,358.0,10.0,359.0,30.0,358.0,37.0,321.0,58.0,19.0,26.0,33.0,16.0,26.0,14.0,11.0
1667255160.0,8.0,358.0,11.0,359.0,29.0,357.0,38.0,319.0,58.0,19.0,25.0,33.0,17.0,25.0,15.0,12.0
1667255220.0,7.0,360.0,11.0,360.0,30.0,357.0,36.0,317.0,57.0,19.0,24.0,33.0,16.0,26.0,16.0,12.0
1667255280.0,7.0,1.0,12.0,360.0,34.0,357.0,35.0,319.0,57.0,19.0,24.0,33.0,16.0,26.0,18.0,12.0
1667255340.0,8.0,360.0,13.0,360.0,36.0,358.0,34.0,320.0,57.0,19.0,24.0,33.0,17.0,27.0,18.0,12.0
1667255400.0,7.0,357.0,13.0,359.0,38.0,359.0,35.0,321.0,56.0,18.0,24.0,33.0,18.0,27.0,17.0,12.0
1667255460.0,7.0,356.0,14.0,360.0,40.0,359.0,36.0,319.0,55.0,18.0,24.0,32.0,19.0,27.0,17.0,13.0
1667255520.0,6.0,354.0,14.0,360.0,39.0,359.0,31.0,317.0,54.0,18.0,24.0,31.0,19.0,26.0,18.0,12.0
1667255580.0,4.0,352.0,15.0,359.0,36.0,360.0,29.0,315.0,53.0,18.0,24.0,31.0,19.0,26.0,18.0,12.0
1667255640.0,4.0,350.0,15.0,360.0,34.0,360.0,28.0,312.0,53.0,17.0,23.0,32.0,19.0,28.0,18.0,12.0
1667255700.0,4.0,348.0,15.0,1.0,32.0,2.0,27.0,310.0,51.0,18.0,23.0,32.0,19.0,30.0,19.0,14.0
1667255760.0,5.0,351.0,15.0,1.0,30.0,2.0,26.0,313.0,51.0,18.0,24.0,32.0,18.0,30.0,18.0,14.0
1667255820.0,5.0,350.0,16.0,1.0,27.0,2.0,30.0,312.0,51.0,17.0,25.0,32.0,17.0,30.0,17.0,13.0
1667255880.0,5.0,351.0,15.0,2.0,26.0,2.0,32.0,312.0,51.0,15.0,26.0,33.0,17.0,30.0,17.0,13.0
1667255940.0,5.0,352.0,14.0,2.0,26.0,2.0,32.0,310.0,51.0,15.0,26.0,33.0,17.0,29.0,17.0,13.0
1667256000.0,6.0,350.0,14.0,1.0,26.0,2.0,31.0,310.0,53.0,15.0,27.0,33.0,17.0,27.0,18.0,14.0
1667256060.0,6.0,345.0,14.0,360.0,25.0,2.0,29.0,313.0,54.0,14.0,27.0,34.0,16.0,28.0,18.0,15.0
1667256120.0,7.0,345.0,13.0,2.0,25.0,4.0,30.0,315.0,54.0,14.0,27.0,35.0,15.0,29.0,18.0,15.0
1667256180.0,8.0,347.0,12.0,2.0,28.0,5.0,32.0,316.0,55.0,14.0,26.0,35.0,14.0,30.0,19.0,17.0
1667256240.0,7.0,350.0,11.0,2.0,29.0,5.0,33.0,319.0,53.0,13.0,27.0,35.0,14.0,29.0,19.0,17.0
1667256300.0,7.0,354.0,11.0,1.0,32.0,5.0,34.0,322.0,53.0,13.0,26.0,34.0,14.0,28.0,19.0,17.0
1667256360.0,6.0,353.0,12.0,1.0,33.0,7.0,35.0,322.0,53.0,12.0,26.0,35.0,14.0,28.0,20.0,17.0
1667256420.0,7.0,353.0,12.0,1.0,35.0,9.0,33.0,323.0,54.0,12.0,26.0,35.0,14.0,28.0,21.0,18.0
1667256480.0,8.0,351.0,13.0,360.0,36.0,11.0,33.0,323.0,55.0,12.0,25.0,35.0,14.0,29.0,21.0,18.0
1667256540.0,8.0,355.0,13.0,1.0,36.0,12.0,34.0,326.0,55.0,12.0,24.0,35.0,14.0,30.0,21.0,19.0
1667256600.0,7.0,9999.0,13.0,2.0,34.0,14.0,33.0,327.0,54.0,12.0,24.0,34.0,13.0,32.0,21.0,19.0
1667256660.0,8.0,9999.0,12.0,4.0,35.0,15.0,32.0,324.0,54.0,13.0,24.0,34.0,14.0,32.0,21.0,18.0
1667256720.0,8.0,9999.0,13.0,4.0,38.0,15.0,32.0,324.0,55.0,13.0,24.0,34.0,15.0,30.0,20.0,18.0
1667256780.0,8.0,9999.0,13.0,5.0,39.0,14.0,31.0,324.0,55.0,14.0,24.0,33.0,15.0,30.0,20.0,17.0
1667256840.0,8.0,6.0,13.0,5.0,40.0,14.0,28.0,325.0,55.0,14.0,24.0,33.0,17.0,30.0,22.0,17.0
1667256900.0,8.0,9999.0,13.0,5.0,39.0,13.0,26.0,323.0,54.0,15.0,25.0,33.0,16.0,28.0,21.0,17.0
1667256960.0,8.0,9999.0,13.0,6.0,41.0,12.0,26.0,323.0,53.0,15.0,24.0,32.0,18.0,28.0,20.0,17.0
1667257020.0,8.0,9999.0,13.0,6.0,42.0,12.0,25.0,324.0,53.0,15.0,24.0,32.0,19.0,29.0,21.0,16.0
1667257080.0,8.0,9999.0,12.0,7.0,41.0,12.0,24.0,324.0,52.0,15.0,25.0,31.0,19.0,28.0,22.0,15.0
1667257140.0,8.0,9999.0,13.0,6.0,41.0,13.0,24.0,322.0,51.0,15.0,24.0,30.0,19.0,28.0,22.0,14.0
1667257200.0,9.0,9999.0,14.0,6.0,44.0,13.0,24.0,321.0,51.0,14.0,24.0,32.0,19.0,28.0,22.0,14.0
1667257260.0,9.0,9999.0,15.0,5.0,44.0,12.0,25.0,320.0,51.0,15.0,24.0,31.0,19.0,27.0,22.0,14.0
1667257320.0,9.0,9999.0,16.0,4.0,42.0,12.0,25.0,318.0,51.0,15.0,25.0,30.0,19.0,27.0,23.0,14.0
1667257380.0,9.0,20.0,18.0,4.0,42.0,13.0,25.0,319.0,50.0,15.0,24.0,30.0,19.0,28.0,23.0,14.0
1667257440.0,9.0,29.0,19.0,3.0,42.0,14.0,26.0,321.0,51.0,16.0,24.0,32.0,19.0,30.0,22.0,12.0
1667257500.0,10.0,27.0,18.0,3.0,42.0,15.0,27.0,323.0,51.0,14.0,24.0,31.0,21.0,30.0,21.0,12.0
1667257560.0,10.0,21.0,17.0,4.0,40.0,15.0,26.0,322.0,51.0,14.0,24.0,32.0,19.0,32.0,23.0,12.0
1667257620.0,11.0,18.0,16.0,4.0,40.0,15.0,25.0,322.0,51.0,15.0,24.0,31.0,19.0,30.0,24.0,12.0
1667257680.0,11.0,17.0,15.0,3.0,40.0,14.0,26.0,322.0,51.0,15.0,24.0,32.0,19.0,30.0,23.0,13.0
1667257740.0,10.0,18.0,15.0,3.0,39.0,13.0,25.0,323.0,50.0,15.0,24.0,31.0,19.0,30.0,23.0,13.0
1667257800.0,10.0,22.0,16.0,3.0,36.0,14.0,24.0,9999.0,50.0,14.0,24.0,30.0,20.0,30.0,24.0,12.0
1667257860.0,10.0,26.0,16.0,4.0,36.0,14.0,26.0,296.0,49.0,15.0,23.0,30.0,21.0,33.0,23.0,12.0
1667257920.0,10.0,29.0,14.0,4.0,37.0,14.0,27.0,304.0,49.0,15.0,23.0,29.0,21.0,35.0,23.0,12.0
1667257980.0,10.0,26.0,13.0,5.0,37.0,14.0,28.0,302.0,49.0,15.0,23.0,28.0,21.0,35.0,22.0,12.0
1667258040.0,10.0,22.0,13.0,6.0,36.0,14.0,30.0,303.0,48.0,15.0,23.0,28.0,21.0,36.0,22.0,13.0
1667258100.0,10.0,21.0,14.0,7.0,34.0,14.0,30.0,303.0,48.0,15.0,23.0,27.0,19.0,37.0,21.0,14.0
1667258160.0,10.0,21.0,15.0,7.0,34.0,13.0,29.0,303.0,47.0,15.0,24.0,27.0,20.0,37.0,20.0,14.0
1667258220.0,9.0,22.0,16.0,7.0,34.0,14.0,31.0,303.0,46.0,15.0,24.0,27.0,19.0,38.0,19.0,13.0
1667258280.0,9.0,20.0,16.0,7.0,32.0,13.0,29.0,308.0,46.0,15.0,23.0,27.0,19.0,38.0,19.0,12.0
1667258340.0,9.0,20.0,15.0,8.0,31.0,13.0,32.0,304.0,46.0,15.0,23.0,27.0,18.0,39.0,19.0,12.0
1667258400.0,9.0,18.0,14.0,8.0,32.0,12.0,32.0,306.0,46.0,16.0,22.0,27.0,17.0,39.0,19.0,12.0
1667258460.0,9.0,12.0,14.0,8.0,32.0,13.0,31.0,307.0,46.0,15.0,23.0,27.0,17.0,38.0,19.0,12.0
1667258520.0,8.0,8.0,14.0,7.0,32.0,12.0,32.0,305.0,46.0,14.0,23.0,26.0,17.0,37.0,19.0,13.0
1667258580.0,8.0,6.0,16.0,7.0,30.0,13.0,32.0,306.0,45.0,15.0,24.0,26.0,16.0,37.0,20.0,12.0
1667258640.0,9.0,4.0,15.0,7.0,30.0,12.0,32.0,309.0,45.0,15.0,24.0,26.0,15.0,36.0,19.0,12.0
1667258700.0,9.0,5.0,15.0,5.0,29.0,11.0,32.0,310.0,45.0,15.0,24.0,26.0,14.0,35.0,19.0,12.0
1667258760.0,8.0,5.0,14.0,5.0,29.0,11.0,33.0,312.0,44.0,15.0,24.0,26.0,14.0,36.0,19.0,12.0
1667258820.0,8.0,4.0,14.0,5.0,30.0,11.0,32.0,313.0,44.0,15.0,24.0,26.0,14.0,36.0,19.0,12.0
1667258880.0,8.0,5.0,15.0,5.0,30.0,12.0,33.0,314.0,44.0,15.0,25.0,26.0,14.0,36.0,19.0,14.0
1667258940.0,11.0,3.0,15.0,5.0,32.0,10.0,31.0,317.0,43.0,16.0,24.0,25.0,14.0,35.0,18.0,14.0
1667259000.0,7.0,360.0,15.0,5.0,31.0,10.0,30.0,318.0,43.0,17.0,24.0,24.0,14.0,36.0,19.0,14.0
1667259060.0,8.0,1.0,16.0,5.0,28.0,9.0,29.0,315.0,43.0,18.0,24.0,25.0,14.0,36.0,20.0,13.0
1667259120.0,8.0,2.0,15.0,5.0,27.0,9.0,27.0,316.0,43.0,19.0,24.0,26.0,14.0,36.0,21.0,12.0
1667259180.0,8.0,4.0,15.0,6.0,27.0,8.0,26.0,316.0,44.0,19.0,24.0,27.0,13.0,37.0,22.0,13.0
1667259240.0,8.0,4.0,15.0,6.0,26.0,9.0,24.0,316.0,45.0,19.0,23.0,27.0,14.0,39.0,23.0,13.0
1667259300.0,7.0,3.0,14.0,6.0,26.0,9.0,24.0,317.0,45.0,21.0,23.0,28.0,14.0,39.0,24.0,14.0
1667259360.0,6.0,4.0,14.0,6.0,26.0,9.0,23.0,315.0,46.0,21.0,23.0,28.0,15.0,37.0,25.0,13.0
1667259420.0,7.0,2.0,14.0,5.0,26.0,9.0,23.0,314.0,46.0,22.0,23.0,28.0,15.0,36.0,24.0,14.0
1667259480.0,6.0,2.0,14.0,5.0,25.0,8.0,22.0,310.0,46.0,21.0,23.0,29.0,15.0,35.0,24.0,12.0
1667259540.0,7.0,2.0,14.0,5.0,24.0,10.0,23.0,309.0,47.0,21.0,23.0,29.0,14.0,34.0,25.0,13.0
1667259600.0,6.0,2.0,14.0,3.0,26.0,9.0,24.0,309.0,47.0,21.0,24.0,30.0,14.0,34.0,24.0,14.0
1667259660.0,5.0,2.0,14.0,3.0,29.0,9.0,24.0,313.0,46.0,20.0,24.0,30.0,15.0,32.0,24.0,14.0
1667259720.0,5.0,2.0,14.0,4.0,29.0,8.0,23.0,317.0,46.0,20.0,25.0,30.0,16.0,32.0,24.0,14.0
1667259780.0,5.0,2.0,14.0,3.0,31.0,6.0,22.0,321.0,46.0,20.0,24.0,30.0,17.0,30.0,24.0,14.0
1667259840.0,5.0,4.0,15.0,3.0,31.0,5.0,21.0,322.0,46.0,21.0,25.0,30.0,17.0,28.0,25.0,15.0
