ts,windSpeed,windDir
1667355360,20.0,339
1667355420,21.0,340
1667355480,21.0,340
1667355540,22.0,340
1667355600,22.0,341
1667355660,22.0,341
1667355720,22.0,340
1667355780,22.0,339
1667355840,22.0,339
1667355900,22.0,339
1667355960,22.0,340
1667356020,21.0,341
1667356080,21.0,341
1667356140,21.0,342
1667356200,21.0,342
1667356260,21.0,343
1667356320,21.0,345
1667356380,21.0,345
1667356440,21.0,345
1667356500,21.0,345
1667356560,21.0,344
1667356620,21.0,343
1667356680,21.0,343
1667356740,21.0,343
1667356800,20.0,343
1667356860,20.0,342
1667356920,19.0,342
1667356980,19.0,343
1667357040,19.0,342
1667357100,19.0,343
1667357160,19.0,343
1667357220,19.0,343
1667357280,19.0,344
1667357340,19.0,344
1667357400,19.0,344
1667357460,19.0,344
1667357520,19.0,344
1667357580,19.0,344
1667357640,19.0,344
1667357700,19.0,344
1667357760,19.0,345
1667357820,18.0,345
1667357880,18.0,344
1667357940,18.0,344
1667358000,18.0,344
1667358060,18.0,345
1667358120,18.0,346
1667358180,17.0,346
1667358240,17.0,347
1667358300,17.0,347
1667358360,17.0,348
1667358420,16.0,349
1667358480,16.0,348
1667358540,16.0,348
1667358600,16.0,348
1667358660,16.0,348
1667358720,17.0,348
1667358780,17.0,346
1667358840,18.0,346
1667358900,19.0,346
1667358960,19.0,344
1667359020,19.0,344
1667359080,21.0,344
1667359140,21.0,344
1667359200,21.0,345
1667359260,21.0,345
1667359320,19.0,345
1667359380,19.0,345
1667359440,19.0,345
1667359500,19.0,345
1667359560,19.0,345
1667359620,19.0,344
1667359680,18.0,344
1667359740,18.0,343
1667359800,18.0,342
1667359860,18.0,341
1667359920,18.0,339
1667359980,19.0,339
1667360040,18.0,338
1667360100,18.0,338
1667360160,18.0,338
1667360220,18.0,339
1667360280,17.0,339
1667360340,17.0,340
1667360400,17.0,340
1667360460,17.0,341
1667360520,17.0,341
1667360580,18.0,341
1667360640,18.0,342
1667360700,18.0,342
1667360760,18.0,342
1667360820,18.0,342
1667360880,19.0,342
1667360940,18.0,341
1667361000,19.0,341
1667361060,19.0,341
1667361120,19.0,341
1667361180,19.0,340
1667361240,19.0,339
1667361300,19.0,340
1667361360,19.0,339
1667361420,20.0,339
1667361480,20.0,340
1667361540,21.0,340
1667361600,21.0,340
1667361660,21.0,340
1667361720,22.0,339
1667361780,22.0,341
1667361840,22.0,342
1667361900,21.0,342
1667361960,21.0,341
1667362020,21.0,340
1667362080,21.0,340
1667362140,19.0,339
1667362200,19.0,341
1667362260,19.0,341
1667362320,19.0,341
1667362380,18.0,342
1667362440,18.0,341
1667362500,17.0,342
1667362560,16.0,342
1667362620,16.0,342
1667362680,16.0,342
1667362740,16.0,343
1667362800,15.0,341
1667362860,15.0,340
1667362920,15.0,340
1667362980,15.0,339
1667363040,15.0,340
1667363100,16.0,338
1667363160,17.0,338
1667363220,17.0,337
1667363280,17.0,337
1667363340,17.0,336
1667363400,18.0,336
1667363460,17.0,337
1667363520,17.0,337
1667363580,17.0,336
1667363640,17.0,336
1667363700,17.0,337
1667363760,17.0,339
1667363820,17.0,340
1667363880,17.0,341
1667363940,17.0,342
1667364000,17.0,342
1667364060,17.0,342
1667364120,18.0,344
1667364180,18.0,345
1667364240,18.0,345
1667364300,18.0,345
1667364360,18.0,345
1667364420,18.0,345
1667364480,19.0,345
1667364540,19.0,345
1667364600,18.0,346
1667364660,18.0,346
1667364720,18.0,346
1667364780,18.0,347
1667364840,18.0,347
1667364900,17.0,346
1667364960,17.0,345
1667365020,17.0,345
1667365080,16.0,345
1667365140,16.0,345
1667365200,17.0,345
1667365260,17.0,345
1667365320,18.0,344
1667365380,18.0,344
1667365440,18.0,343
1667365500,19.0,343
1667365560,19.0,343
1667365620,20.0,343
1667365680,21.0,343
1667365740,21.0,343
1667365800,21.0,343
