ts,windSpeed,windDir
1667309460,54.0,3
1667309520,55.0,3
1667309580,54.0,2
1667309640,55.0,1
1667309700,54.0,2
1667309760,54.0,2
1667309820,56.0,4
1667309880,56.0,4
1667309940,54.0,3
1667310000,55.0,3
1667310060,55.0,3
1667310120,55.0,4
1667310180,55.0,4
1667310240,55.0,4
1667310300,57.0,4
1667310360,58.0,5
1667310420,57.0,4
1667310480,57.0,5
1667310540,58.0,5
1667310600,57.0,5
1667310660,57.0,6
1667310720,58.0,6
1667310780,57.0,6
1667310840,56.0,6
1667310900,56.0,6
1667310960,55.0,7
1667311020,55.0,6
1667311080,54.0,5
1667311140,54.0,5
1667311200,54.0,4
1667311260,53.0,4
1667311320,53.0,4
1667311380,53.0,4
1667311440,53.0,4
1667311500,50.0,2
1667311560,50.0,1
1667311620,50.0,2
1667311680,50.0,1
1667311740,50.0,1
1667311800,50.0,2
1667311860,50.0,2
1667311920,49.0,1
1667311980,48.0,360
1667312040,48.0,360
1667312100,49.0,1
1667312160,48.0,2
1667312220,48.0,1
1667312280,47.0,1
1667312340,46.0,360
1667312400,46.0,359
1667312460,46.0,359
1667312520,46.0,360
1667312580,45.0,360
1667312640,44.0,360
1667312700,44.0,359
1667312760,44.0,359
1667312820,44.0,359
1667312880,44.0,359
1667312940,45.0,360
1667313000,46.0,1
1667313060,46.0,1
1667313120,46.0,1
1667313180,47.0,2
1667313240,46.0,1
1667313300,46.0,2
1667313360,46.0,1
1667313420,48.0,2
1667313480,48.0,1
1667313540,48.0,2
1667313600,48.0,1
1667313660,49.0,1
1667313720,49.0,1
1667313780,51.0,2
1667313840,51.0,2
1667313900,53.0,3
1667313960,51.0,3
1667314020,53.0,5
1667314080,53.0,4
1667314140,53.0,4
1667314200,54.0,5
1667314260,54.0,6
1667314320,54.0,6
1667314380,54.0,7
1667314440,53.0,6
1667314500,53.0,7
1667314560,53.0,7
1667314620,54.0,7
1667314680,53.0,7
1667314740,51.0,7
1667314800,50.0,5
1667314860,49.0,4
1667314920,49.0,4
1667314980,49.0,3
1667315040,50.0,3
1667315100,50.0,4
1667315160,48.0,3
1667315220,47.0,3
1667315280,48.0,4
1667315340,50.0,5
1667315400,50.0,6
1667315460,51.0,7
1667315520,51.0,7
1667315580,51.0,7
1667315640,51.0,7
1667315700,51.0,6
1667315760,53.0,6
1667315820,54.0,6
1667315880,53.0,6
1667315940,53.0,5
1667316000,54.0,5
1667316060,53.0,4
1667316120,53.0,5
1667316180,53.0,6
1667316240,54.0,6
1667316300,54.0,6
1667316360,53.0,7
1667316420,54.0,7
1667316480,54.0,7
1667316540,54.0,8
1667316600,53.0,7
1667316660,54.0,8
1667316720,55.0,7
1667316780,54.0,6
1667316840,53.0,4
1667316900,52.0,4
1667316960,52.0,4
1667317020,51.0,3
1667317080,51.0,2
1667317140,51.0,1
1667317200,51.0,1
1667317260,49.0,360
1667317320,48.0,359
1667317380,48.0,359
1667317440,50.0,360
1667317500,50.0,360
1667317560,50.0,360
1667317620,51.0,2
1667317680,50.0,3
1667317740,49.0,2
1667317800,50.0,1
1667317860,50.0,1
1667317920,50.0,2
1667317980,51.0,2
1667318040,50.0,2
1667318100,48.0,2
1667318160,48.0,1
1667318220,48.0,1
1667318280,48.0,360
1667318340,49.0,1
1667318400,49.0,2
1667318460,50.0,3
1667318520,49.0,2
1667318580,48.0,1
1667318640,48.0,360
1667318700,49.0,360
1667318760,49.0,360
1667318820,48.0,360
1667318880,47.0,360
1667318940,47.0,360
1667319000,48.0,359
1667319060,47.0,359
1667319120,47.0,359
1667319180,48.0,360
1667319240,48.0,360
1667319300,48.0,360
1667319360,48.0,2
1667319420,48.0,2
1667319480,49.0,2
1667319540,49.0,2
1667319600,49.0,3
